항목,단위,성별,연령대,백분위,값,근거
BMI,kg/m²,여,20~24세,91,28.9,통계연보 구간분포 보간
BMI,kg/m²,여,20~24세,92,29.2,통계연보 구간분포 보간
BMI,kg/m²,여,20~24세,93,29.6,통계연보 구간분포 보간
BMI,kg/m²,여,20~24세,94,30,통계연보 구간분포 보간
BMI,kg/m²,여,20~24세,95,31.8,통계연보 구간분포 보간
BMI,kg/m²,여,20~24세,96,33.6,통계연보 구간분포 보간
BMI,kg/m²,여,20~24세,97,35.4,통계연보 구간분포 보간
BMI,kg/m²,여,20~24세,98,37.1,통계연보 구간분포 보간
BMI,kg/m²,여,20~24세,99,38.9,통계연보 구간분포 보간
BMI,kg/m²,여,20~24세,100,50,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,1,16.3,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,2,18.5,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,3,18.6,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,4,18.8,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,5,18.9,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,6,19,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,7,19.2,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,8,19.3,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,9,19.4,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,10,19.6,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,11,19.7,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,12,19.8,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,13,19.9,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,14,20.1,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,15,20.2,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,16,20.3,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,17,20.5,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,18,20.6,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,19,20.7,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,20,20.9,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,21,21,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,22,21.1,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,23,21.3,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,24,21.4,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,25,21.5,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,26,21.7,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,27,21.8,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,28,21.9,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,29,22.1,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,30,22.2,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,31,22.3,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,32,22.4,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,33,22.6,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,34,22.7,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,35,22.8,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,36,23,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,37,23.1,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,38,23.2,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,39,23.4,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,40,23.5,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,41,23.6,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,42,23.8,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,43,23.9,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,44,24,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,45,24.2,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,46,24.3,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,47,24.4,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,48,24.5,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,49,24.7,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,50,24.8,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,51,24.9,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,52,25.1,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,53,25.2,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,54,25.4,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,55,25.5,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,56,25.6,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,57,25.8,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,58,25.9,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,59,26.1,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,60,26.2,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,61,26.3,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,62,26.5,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,63,26.6,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,64,26.8,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,65,26.9,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,66,27,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,67,27.2,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,68,27.3,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,69,27.5,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,70,27.6,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,71,27.7,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,72,27.9,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,73,28,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,74,28.2,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,75,28.3,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,76,28.4,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,77,28.6,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,78,28.7,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,79,28.9,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,80,29,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,81,29.2,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,82,29.3,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,83,29.4,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,84,29.6,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,85,29.7,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,86,29.9,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,87,30,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,88,30.8,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,89,31.6,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,90,32.4,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,91,33.2,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,92,34,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,93,34.8,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,94,35.6,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,95,36.4,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,96,37.3,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,97,38.1,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,98,38.9,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,99,39.7,통계연보 구간분포 보간
BMI,kg/m²,남,25~29세,100,50,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,1,14.4,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,2,14.8,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,3,15.2,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,4,15.7,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,5,16.1,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,6,16.5,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,7,16.9,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,8,17.3,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,9,17.7,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,10,18.1,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,11,18.5,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,12,18.6,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,13,18.7,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,14,18.8,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,15,18.9,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,16,19,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,17,19.1,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,18,19.2,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,19,19.3,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,20,19.4,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,21,19.5,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,22,19.5,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,23,19.6,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,24,19.7,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,25,19.8,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,26,19.9,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,27,20,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,28,20.1,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,29,20.2,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,30,20.3,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,31,20.4,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,32,20.5,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,33,20.6,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,34,20.7,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,35,20.8,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,36,20.9,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,37,21,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,38,21,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,39,21.1,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,40,21.2,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,41,21.3,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,42,21.4,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,43,21.5,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,44,21.6,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,45,21.7,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,46,21.8,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,47,21.9,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,48,22,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,49,22.1,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,50,22.2,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,51,22.3,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,52,22.4,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,53,22.5,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,54,22.5,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,55,22.6,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,56,22.7,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,57,22.8,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,58,22.9,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,59,23,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,60,23.1,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,61,23.2,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,62,23.3,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,63,23.4,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,64,23.5,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,65,23.6,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,66,23.7,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,67,23.8,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,68,23.9,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,69,24,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,70,24,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,71,24.1,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,72,24.2,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,73,24.3,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,74,24.4,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,75,24.5,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,76,24.6,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,77,24.7,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,78,24.8,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,79,24.9,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,80,25,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,81,25.3,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,82,25.7,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,83,26.1,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,84,26.4,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,85,26.8,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,86,27.2,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,87,27.5,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,88,27.9,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,89,28.3,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,90,28.6,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,91,29,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,92,29.4,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,93,29.7,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,94,30.5,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,95,32.2,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,96,33.9,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,97,35.6,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,98,37.3,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,99,39,통계연보 구간분포 보간
BMI,kg/m²,여,25~29세,100,50,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,1,18,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,2,18.6,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,3,18.8,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,4,18.9,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,5,19.1,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,6,19.2,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,7,19.4,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,8,19.5,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,9,19.7,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,10,19.8,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,11,20,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,12,20.1,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,13,20.3,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,14,20.4,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,15,20.6,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,16,20.7,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,17,20.9,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,18,21,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,19,21.1,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,20,21.3,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,21,21.4,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,22,21.6,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,23,21.7,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,24,21.9,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,25,22,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,26,22.2,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,27,22.3,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,28,22.5,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,29,22.6,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,30,22.8,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,31,22.9,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,32,23.1,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,33,23.2,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,34,23.4,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,35,23.5,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,36,23.7,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,37,23.8,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,38,24,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,39,24.1,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,40,24.3,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,41,24.4,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,42,24.6,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,43,24.7,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,44,24.9,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,45,25,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,46,25.1,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,47,25.3,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,48,25.4,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,49,25.5,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,50,25.6,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,51,25.7,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,52,25.9,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,53,26,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,54,26.1,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,55,26.2,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,56,26.4,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,57,26.5,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,58,26.6,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,59,26.7,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,60,26.9,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,61,27,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,62,27.1,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,63,27.2,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,64,27.4,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,65,27.5,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,66,27.6,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,67,27.7,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,68,27.9,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,69,28,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,70,28.1,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,71,28.2,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,72,28.4,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,73,28.5,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,74,28.6,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,75,28.7,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,76,28.9,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,77,29,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,78,29.1,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,79,29.2,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,80,29.4,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,81,29.5,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,82,29.6,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,83,29.7,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,84,29.8,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,85,30,통계연보 구간분포 보간
BMI,kg/m²,남,30~34세,86,30.6,통계연보 구간분포 보간
